id;name;acronym;state
1363;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;MG
1364;CENTRO UNIVERSITÁRIO DE LAVRAS;UNILAVRAS;MG
1365;INSTITUTO DE ENSINO SUPERIOR MÚLTIPLO;IESM;MA
1366;FACULDADE DE TEOLOGIA INTEGRADA;FATIN;PE
1367;FACULDADE MISSIONEIRA DO PARANÁ;FAMIPAR;PR
1368;FACULDADE RAÍZES;SER;GO
1369;FACULDADE DA ACADEMIA BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC;RJ
1370;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;FACDOMBOSCO;PR
1371;FACULDADE LS;FACELS;DF
1372;FACULDADE BOAS NOVAS DE CIÊNCIAS TEOLÓGICAS, SOCIAIS E BIOTECNOLÓGICAS;FBNCTSB;AM
1373;FACULDADE DE SAÚDE DE SÃO PAULO;FASSP;SP
1374;FACULDADE EÇA DE QUEIROS;FACEQ;SP
1375;FACULDADE JOSÉ AUGUSTO VIEIRA;FJAV;SE
1376;FACULDADE DE MARKETING E NEGÓCIOS;UNIESSA;MG
1377;FACULDADE DE SAÚDE IBITURUNA;FASI;MG
1378;FACULDADE DO LITORAL CATARINENSE;FLC;SC
1379;FACULDADE INEDI;CESUCA;RS
1380;INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA;ISEIB;MG
1381;FACULDADE POLITÉCNICA DE CAMPINAS;POLICAMP;SP
1382;INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA;ISEPI;MG
1383;FACULDADE DE ENFERMAGEM DE PASSOS;FAENPA;MG
1384;FACULDADE DE DIREITO DE PASSOS;FADIPA;MG
1385;FACULDADE DE ENGENHARIA DE PASSOS;FEP;MG
1386;FACULDADE DE SERVIÇO SOCIAL DE PASSOS;FASESP;MG
1387;FACULDADE DE NUTRIÇÃO DA FUNDAÇÃO DE ENSINO SUPERIOR DE PASSOS;FANUTRI;MG
1388;FACULDADE EDUCAÇÃO FÍSICA DE PASSOS;FADEF;MG
1389;FACULDADE DE MODA DE PASSOS;FAMOPA;MG
1390;FACULDADE DE FILOSOFIA E LETRAS DE DIAMANTINA;FAFIDIA;MG
1391;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS NOSSA SENHORA DE SION;FAFI/SION;MG
1392;FACULDADE DE CIÊNCIAS EXATAS E HUMANAS DA CAMPANHA;FCCP;MG
1393;INSTITUTO SUPERIOR DE EDUCAÇÃO DE DIVINÓPOLIS;ISED;MG
1394;INSTITUTO SUPERIOR DE EDUCAÇÃO DO ALTO SÃO FRANCISCO;ISAF;MG
1395;INSTITUTO SUPERIOR DE EDUCAÇÃO DE ITUIUTABA;ISEDI;MG
1396;FACULDADE SENAC/RS;SENACRS;RS
1397;Centro de Ensino Superior de Conselheiro Lafaiete;CES-CL;MG
1398;FACULDADE PINHALZINHO;HORUS;SC
1399;FACULDADE DE CIÊNCIAS EDUCACIONAIS DE SERGIPE;FCES;SE
1400;FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS IBRAFEM;IBRAFEM;SP
1401;FACULDADE DE PRESIDENTE VENCESLAU;FAPREV;SP
1402;FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES;FACE - ALFOR;MG
1403;FACULDADES INTEGRADAS DA VITÓRIA DE SANTO ANTÃO;FAINTVISA;PE
1404;FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO;FAC - SAUDE ARTHE;MG
1405;FACULDADE JANGADA;FJ;SC
1406;FACULDADE CATÓLICA DE POUSO ALEGRE;FACAPA;MG
1407;FACULDADE EVANGÉLICA DE TECNOLOGIA, CIÊNCIAS E BIOTECNOLOGIA DA CGADB;FAECAD;RJ
1408;CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA;UNIVEM;SP
1409;FACULDADE DE NANUQUE;FANAN;MG
1410;FACULDADE CERES;FACERES;SP
1411;FACULDADE DE TEOLOGIA EVANGÉLICA EM CURITIBA - FATEV;FATEV;PR
1412;FACULDADES INTEGRADAS SÉVIGNÉ;FAE SÉVIGNÉ;RS
1413;INSTITUTO DE ENSINO SUPERIOR DE MINAS GERAIS;IESMIG;MG
1414;FACULDADE NOVO HAMBURGO;FACULDADE IENH;RS
1415;FACULDADE DE DESENVOLVIMENTO E INTEGRAÇÃO REGIONAL;FADIRE;PE
1416;FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA;FTBB;DF
1417;FACULDADE SANTA CRUZ;FACRUZ;PE
1418;FACULDADE DIOCESANA SÃO JOSÉ;FADISI;AC
1419;FACULDADE DOM PEDRO II;FDPII;BA
1420;FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA;FESVIP;PB
1421;FACULDADES INTEGRADAS DO BRASIL;FACBRASIL;PR
1422;ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA;ESUP;GO
1423;FACULDADES INTEGRADAS IPITANGA;UNIBAHIA;BA
1424;FACULDADES INTEGRADAS DA UNIÃO DE ENSINO SUPERIOR CERTO;UNICERTO;DF
1425;FACULDADES INTEGRADAS IESGO;IESGO;GO
1426;ESCOLA SUPERIOR DE CIÊNCIAS SOCIAIS;FGV;RJ
1427;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;PE
1428;FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO;FACESF;PE
1429;FACULDADE CATÓLICA NOSSA SENHORA DAS VITÓRIAS;FCNSV;RN
1430;FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ;FADIC;PE
1431;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;SP
1432;FACULDADE CATÓLICA SANTA TERESINHA;FCST;RN
1433;FACULDADE DE COMPUTAÇÃO DE MONTES CLAROS;FACOMP;MG
1434;FACULDADE EVANGÉLICA;FE;DF
1435;FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA;FARRP;BA
1436;SINAL - FACULDADE DE TEOLOGIA E FILOSOFIA;SINAL;AC
1437;FACULDADE DE TECNOLOGIA DARCY RIBEIRO;FTDR;CE
1438;INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA;ISEMI;RJ
1439;FACULDADE UNILAGOS;UNILAGOS;PR
1440;FUNDAÇÃO DE ENSINO SUPERIOR DE CLEVELÂNDIA;FESC;PR
1441;FACULDADE PEDRO II;FAPE2;MG
1442;FACULDADE DE TECNOLOGIA TUPY DE SÃO BENTO DO SUL;FTT-SBS;SC
1443;FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS;FATEC CAMPINAS;SP
1444;FACULDADE PORTAL;PORTAL;RS
1445;ESCOLA SUPERIOR NACIONAL DE SEGUROS;ESNS;RJ
1446;FACULDADE DE EDUCAÇÃO DE BACABAL - FEBAC;FEBAC;MA
1447;FACULDADE PAULISTA DE PESQUISA E ENSINO SUPERIOR;FAPPES;SP
1448;FACULDADES INTEGRADAS DOM PEDRO II;DOMPEDRO;SP
1449;FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS;FADMINAS;MG
1450;FACULDADE SERRA DA MESA;FASEM;GO
1451;Centro de Educação Superior Única;UNICA;SC
1452;FACULDADE OMNI;OMNI;RJ
1453;FACULDADE IBGEN - INSTITUTO BRASILEIRO DE GESTÃO DE NEGÓCIOS;IBGEN;RS
1454;FACULDADE MADRE TEREZA;FAMAT;AP
1455;FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO;FTBSP;SP
1456;FACULDADE DE TECNOLOGIA PASTOR DOHMS;TECNODOHMS;RS
1457;FACULDADE SÃO TOMAZ DE AQUINO;FSTA;BA
1458;INSTITUTO UVB.BR;IUVB;SP
1459;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;MT
1460;FACULDADE DE ARACAJU;FACAR;SE
1461;FACULDADE DE TECNOLOGIA RADIAL SANTO ANDRÉ;FATEC  RADIAL;SP
1462;FACULDADE PARAENSE DE ENSINO;FAPEN;PA
1463;INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE;IESRN;RN
1464;INSTITUTO MARANHENSE DE ENSINO E CULTURA;IMEC;MA
1465;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;MG
1466;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA;FESAM;AP
1467;FACULDADE JUIZ DE FORA;FJF;MG
1468;FACULDADE DE TECNOLOGIA ENSITEC;ENSITEC;PR
1469;FACULDADE DE TECNOLOGIA DE MINAS GERAIS;FATEMG;MG
1470;FACULDADE DE TECNOLOGIA SENAC DO RIO GRANDE DO SUL;SENAC/RS;RS
1471;FACULDADE DE TECNOLOGIA DA PARAÍBA;FATECPB;PB
1472;FACULDADE DE TECNOLOGIA IAPEC;IAPEC;PR
1473;FACULDADE MAURÍCIO DE NASSAU DE JOÃO PESSOA;FMN JOÃO PESSOA;PB
1474;INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE;FAPA;MG
1475;FACULDADE VASCO DA GAMA;FVG;BA
1476;FACULDADE DE TECNOLOGIA DO UNIUOL;UNIUOL;PB
1477;CENTRO UNIVERSITÁRIO FACVEST;FACVEST;SC
1478;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;TO
1479;FACULDADE MAURÍCIO DE NASSAU DE NATAL;FMN NATAL;RN
1480;FACULDADE REGIONAL DE ALAGOINHAS;FARAL;BA
1481;FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC BRASIL;GO
1482;FACULDADE MAUÁ DE BRASÍLIA;MAUADF;DF
1483;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;UNIFEG;MG
1484;AVM - FACULDADE INTEGRADA;IAVM;RJ
1485;FACULDADE BRASIL CENTRAL;FBC;GO
1486;FACULDADE DECISION DE NEGÓCIOS;FACULDADE DECISION;RS
1487;FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE;FMN CG;PB
1488;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;FATEC SENAI RM;GO
1489;FACULDADE ARNALDO HORÁCIO FERREIRA;FAAHF;BA
1490;INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ;IESRSA;PI
1491;FACULDADE MÉTODO DE SÃO PAULO;FAMESP;SP
1492;FACULDADE DE ENSINO SUPERIOR SANTA BARBARA;FAESB;SP
1493;FACULDADE DE TECNOLOGIA SENAC TUBARÃO;SENAC;SC
1494;FACULDADE DE TECNOLOGIA LUIZ ADELAR SCHEUER;FATEC- JF;MG
1495;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE OLIVEIRA;FACIJUGO;MG
1496;FACULDADE DE TECNOLOGIA SENAI CIMATEC;SENAI CIMATEC;BA
1497;INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS;ISECC;MG
1498;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;MG
1499;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;MG
1500;UNIVERSIDADE DE RIO VERDE;FESURV;GO
1501;FACULDADE SÃO FRANCISCO DE PIUMHI;FASPI;MG
1502;FACULDADE DE TECNOLOGIA DO AMAPÁ;META;AP
1503;FACULDADE DE TECNOLOGIA CENACAP;CENACAP;DF
1504;FACULDADE DE TECNOLOGIA INTEGRAL;CETI;PR
1505;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;MG
1506;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;PE
1507;CENTRO UNIVERSITÁRIO SENAC;SENACSP;SP
1508;INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ;INSEP;PR
1509;FACULDADE UNIÃO DE GOYAZES;FUG;GO
1510;FACULDADE DE TECNOLOGIA ANCHIETA;FTA;SP
1511;FACULDADE DE TECNOLOGIA SÃO MATEUS;FATESM;RO
1512;FACULDADE DE TECNOLOGIA CETEP;CETEP;PR
1513;FACULDADE EVANGÉLICA CRISTO REI;FECR;PI
1514;FACULDADE SENAC PERNAMBUCO;SENACPE;PE
1515;FACULDADE DE TECNOLOGIA INFNET RIO DE JANEIRO;INSTITUTO INFNET;RJ
1516;FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;FAIP;SP
1517;FACULDADE CENECISTA DE SENHOR DO BONFIM;FACESB;BA
1518;FACULDADE DE TECNOLOGIA SENAC PELOTAS;FATEC SENAC PELOTAS;RS
1519;FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO;FATECE;SP
1520;FACULDADE DE TECNOLOGIA SENAC PASSO FUNDO;SENAC PASSO FUNDO;RS
1521;FACULDADE DE TECNOLOGIA RADIAL CURITIBA;FATEC RADIAL CTBA;PR
1522;CENTRO UNIVERSITÁRIO METODISTA;IPA;RS
1523;INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS;INES;RJ
1524;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;SP
1525;FACULDADE DE TECNOLOGIA DE BOTUCATU;FATEC BT;SP
1526;FACULDADE DE TECNOLOGIA DE GARÇA;FATECGA;SP
1527;FACULDADE DE TECNOLOGIA DE JUNDIAÍ;FATEC/JD;SP
1528;FACULDADE DE TECNOLOGIA DE MAUÁ;FATEC MAUÁ;SP
1529;FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DO RIO PRETO;FATECRP;SP
1530;FACULDADE DE TECNOLOGIA ZONA LESTE;FATEC-ZL;SP
1531;CENTRO UNIVERSITÁRIO FLUMINENSE;UNIFLU;RJ
1532;FACULDADE DE TECNOLOGIA DE CATALÃO;FATECA;GO
1533;FACULDADE DE TECNOLOGIA INTENSIVA;FATECI;CE
1534;FACULDADE TECNOLOGIA EDUVALE - AVARÉ;FATEC EDUVALE;SP
1535;FACULDADE DE TECNOLOGIA TUPY CURITIBA;FTT-CWB;PR
1536;CENTRO DE EDUCAÇÃO SUPERIOR BARNABITA;CESB;MG
1537;FACULDADE BATISTA DO ESTADO DO RIO DE JANEIRO - FABERJ;FABERJ;RJ
1538;INSTITUTO SUPERIOR DE EDUCAÇÃO DO ICESP;ISE-ICESP;DF
1539;FACULDADE DE TECNOLOGIA DE GRAVATAÍ;FAQI;RS
1540;FACULDADE TECNOLÓGICA INAP;FAT- INAP;MG
1541;FACULDADE DE TECNOLOGIA JARDIM;FATEJ;SP
1542;FACULDADE DE TECNOLOGIA PEDRO ROGÉRIO GARCIA;FATTEP;SC
1543;FACULDADE DE TECNOLOGIA DE CURITIBA;FATEC-PR;PR
1544;FACULDADE DE TECNOLOGIA EQUIPE DARWIN;FTED;DF
1545;FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE PORTO ALEGRE;Ftec Porto Alegre;RS
1546;FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE BENTO GONÇALVES;Ftec Bento Gonçalves;RS
1547;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;RS
1548;FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA;FATECIB;GO
1549;FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL;FATESG;GO
1550;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG;ESEG;SP
1551;FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;FATEC SENAI;RS
1552;INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ;ICESPI;PI
1553;FACULDADE TOBIAS BARRETO;FTB;SE
1554;FACULDADE JATAIENSE;FAJA;GO
1555;FACULDADE DE CIÊNCIAS JURÍDICAS DE ALAGOAS;FCJAL;AL
1556;FACULDADE DE TECNOLOGIA SENAI SÃO JOSÉ;SENAISC;SC
1557;FACULDADE DE TECNOLOGIA SENAI ITAJAÍ;FATEC SENAI ITAJAÍ;SC
1558;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;SC
1559;CENTRO UNIVERSITÁRIO BARRIGA VERDE;UNIBAVE;SC
1560;CENTRO DE ENSINO SUPERIOR DE UBERABA;CESUBE;MG
1561;FACULDADE NOSSA CIDADE;FNC;SP
1562;FACULDADE DE TECNOLOGIA PAULO FREIRE;FATEP-DF;DF
1563;FACULDADE EVILÁSIO FORMIGA;FEF;PB
1564;FACULDADE NAZARENA DO BRASIL;FNB;SP
1565;FACULDADE PERUIBE;FPBE;SP
1566;FACULDADE DE TECNOLOGIA ROGACIONISTA;ROGA;DF
1567;FACULDADE DE ENSINO SUPERIOR DO NORDESTE;FAESNE;PB
1568;FACULDADE DE TECNOLOGIA INED - UNIDADE IPATINGA;FATEC IPATINGA;MG
1569;FACULDADE DE DIREITO DE PEDRO LEOPOLDO;FADIPEL;MG
1570;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY;ISEFOR;MG
1571;INSTITUTO SUPERIOR DE EDUCAÇÃO DE MATIAS BARBOSA;ISEMB;MG
1572;FACULDADE AÇÃO;FCTVALE;SC
1573;FACULDADE DE TECNOLOGIA INED - UNIDADE LAGOA DA PAMPULHA;FATEC/PITÁGORAS;MG
1574;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;MG
1575;INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS;IFITEG;GO
1576;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;GO
1577;FACULDADE DO VALE ELVIRA DAYRELL - FAVED;FAVED;MG
1578;FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM;FACEM-BH;MG
1579;FACULDADE DE TECNOLOGIA DE PALMAS;FTP;TO
1580;FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES;FACIP;PE
1581;FACULDADE DE TECNOLOGIA ÁLVARES DE AZEVEDO;FAATESP;SP
1582;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;IF SUL DE MINAS;MG
1583;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;MG
1584;FACULDADES INTEGRADAS DE MINEIROS;FIMES;GO
1585;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GOIANA;I.S.E.G.;PE
1586;FACULDADE DE BALSAS;UNIBALSAS;MA
1587;FACULDADE DE ENFERMAGEM DE BELO JARDIM;FAEB;PE
1588;FACULDADES INTEGRADAS BARROS MELO;FIBAM;PE
1589;FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE;FATEC SENAI BH;MG
1590;FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;FEMASS;RJ
1591;FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;MS
1592;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN;FACENE/RN;RN
1593;FACULDADE SÃO PAULO;FACSP;SP
1594;ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA;ESPA;SP
1595;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;PA
1596;FACULDADE METROPOLITANA DE MARABÁ;METROPOLITANA;PA
1597;FACULDADE ANHANGUERA JARAGUÁ DO SUL;FATEJA;SC
1598;FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ;FATEC-IVAI;PR
1599;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;BA
1600;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;MS
1601;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;SP
1602;FACULDADE ADVENTISTA DA BAHIA;FADBA;BA
1603;FACULDADE SÃO FRANCISCO DA PARAÍBA;FASP;PB
1604;FACULDADE DE EXCELÊNCIA EDUCACIONAL DO RIO GRANDE DO NORTE;SUDERN;RN
1605;FACULDADE DO NORTE GOIANO;FNG;GO
1606;FACULDADE APOGEU;APOGEU;DF
1607;FACULDADE DE OURO PRETO DO OESTE;UNEOURO;RO
1608;FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE;FAEMA;RO
1609;FACULDADE ANHANGUERA DE CAXIAS DO SUL;FACS;RS
1610;FACULDADE DE TECNOLOGIA TECMED;TECMED;SP
1611;FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA;FAAJP;PB
1612;FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL;FAACS;RS
1613;FACULDADE ANGLO-AMERICANO DE PASSO FUNDO;FAAPF;RS
1614;FACULDADE ANHANGÜERA DE SOROCABA;FSO;SP
1615;FACULDADE RIO SONO;RISO;TO
1616;FACULDADE DELTA;FACULDADE DELTA;GO
1617;FACULDADE PORTO DAS ÁGUAS;FAPAG;SC
1618;FACULDADE NOVA ROMA;FNR;PE
1619;FACULDADE DE TECNOLOGIA GESTÃO & MARKETING;IBGM / FGM;PE
1620;FACULDADES INTEGRADAS VIANNA JÚNIOR;FIVJ;MG
1621;FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA;FATEGIDIO;MG
1622;FACULDADE CENECISTA DE RIO BONITO;FACERB;RJ
1623;FACULDADE DE TECNOLOGIA SENAC DF;FAC SENAC DF;DF
1624;FACULDADE REGIONAL DE RIACHÃO DO JACUÍPE;FARJ;BA
1625;FACULDADE DE TECNOLOGIA DE SANTA CATARINA;FATESC;SC
1626;FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ;FATECIE;PR
1627;CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ;USJ;SC
1628;FACULDADE UNA DE CONTAGEM;FUNAC;MG
1629;FACULDADE BI MINAS;FACULDADE IBS;MG
1630;FACULDADE KENNEDY DE BELO HORIZONTE;FKBH;MG
1631;FACISA-UNAI FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA-UNAI;MG
1632;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;RO
1633;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;TO
1634;FACULDADE DE TECNOLOGIA CENTEC - CARIRI;CENTEC;CE
1635;FACULDADES INTEGRADAS DE ITARARÉ;FAFIT-FACIC;SP
1636;FACULDADE ANTÔNIO MENEGHETTI;AMF;RS
1637;FACULDADE DE CIÊNCIAS GERENCIAIS E EMPREENDEDORISMO - FACIGE;FACIGE;MG
1638;FACULDADE DE TECNOLOGIA EVOLUÇÃO;FECET;CE
1639;FACULDADE VÉRTICE;VÉRTICE;MG
1640;FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA;FAHESA / ITPAC;TO
1641;ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE;ESSA;PE
1642;FACULDADE DE TECNOLOGIA DE TAUBATÉ;ETEP;SP
1643;FACULDADE DE CIÊNCIAS MÉDICAS DA BAHIA;CIENCIAS MEDICAS;BA
1644;FACULDADE FASIPE;FASIPE;MT
1645;FACULDADE DO TRABALHO;FATRA;MG
1646;FACULDADE DE CASTANHAL;FCAT;PA
1647;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE PIRACICABA;ESAMC PIRACICABA;SP
1648;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC;UFABC;SP
1649;FACULDADE DE TECNOLOGIA DE PRAIA GRANDE;FATECPG;SP
1650;ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO DA BAIXADA SANTISTA;ESAGS BS;SP
1651;FACULDADE INTEGRADA DE ARAGUATINS;FAIARA;TO
1652;CENTRO UNIVERSITÁRIO DE SETE LAGOAS;UNIFEMM;MG
1653;FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO;FACEMA;MA
1654;FACULDADE ITOP;ITOP;TO
1655;FACULDADE METROPOLITANA DO PLANALTO NORTE;FAMEPLAN;SC
1656;FACULDADE DE SÃO JOSÉ DOS CAMPOS;BILAC;SP
1657;FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL;FTC SERTÃO CENTRAL;CE
1658;FACULDADE CRUZ AZUL;FACRAZ;SP
1659;CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE;UEZO;RJ
1660;INSTITUTO SUPERIOR DE TECNOLOGIA EM CIÊNCIAS DA COMPUTAÇÃO DO RIO DE JANEIRO;IST-RIO;RJ
1661;INSTITUTO SUPERIOR DE TECNOLOGIA EM CIÊNCIA DA COMPUTAÇÃO DE PETRÓPOLIS;ISTCCP;RJ
1662;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSOR ALDO MUYLAERT;ISEPAM;RJ
1663;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTO ANTÔNIO DE PÁDUA;ISE PÁDUA;RJ
1664;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE;IF Catarinense;SC
1665;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ;FACIMAB;PA
1666;FACULDADE DE DIREITO DE GARANHUNS;FDG;PE
1667;INSTITUTO SUPERIOR DE EDUCAÇÃO BOM JESUS DO ITABAPOANA;ISEBJI;RJ
1668;INSTITUTO SUPERIOR DE EDUCAÇÃO TRÊS RIOS;ISE TRÊS RIOS;RJ
1669;Instituto Superior de Tecnologia de Paracambi;IST PARACAMBI;RJ
1670;UNIVERSIDADE ESTADUAL DE RORAIMA;UERR;RR
1671;FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO;FATEC-SB;SP
1672;FACULDADE DE TECNOLOGIA SENAC SÃO MIGUEL DO OESTE;5133;SC
1673;FACULDADES INTEGRADAS PADRE ALBINO;FIPA;SP
1674;FACULDADE RAIMUNDO MARINHO;FRM;AL
1675;UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL;UNEAL;AL
1676;FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT;FCJSD;MG
1677;FACULDADE DE DIREITO DE CARANGOLA;FDC;MG
1678;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA;FACITEB;DF
1679;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS E HUMANAS DE GARANHUNS;FAHUG;PE
1680;FACULDADE GUILHERME GUIMBALA;FGG;SC
1681;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;RS
1682;FACULDADE SERIGY;FASERGY;SE
1683;FACULDADES INTEGRADAS ASMEC;ASMEC;MG
1684;INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI;FENORD;MG
1685;FACULDADES INTEGRADAS DA UNIÃO EDUCACIONAL DO PLANALTO CENTRAL - FACIPLAC;FACIPLAC;DF
1686;FACULDADE PARA O DESENVOLVIMENTO DO SUDESTE TOCANTINENSE;FADES;TO
1687;FACULDADE DE CIÊNCIA, TECNOLOGIA E EDUCAÇÃO;FACITE;BA
1688;FACULDADE CAMPO REAL;CAMPO REAL;PR
1689;FACULDADES VALE DO CARANGOLA - FAVALE;FAVALE;MG
1690;FACULDADE PRESIDENTE ANTÔNIO CARLOS;FAPAC;TO
1691;FACULDADE ANHANGUERA DE ANÁPOLIS;FAAA;GO
1692;FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE;FUNORTE;MG
1693;LIBERTAS - FACULDADES INTEGRADAS;LIBERTAS;MG
